Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Ethiopia,ETH,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,106600000,126649000,88429000,207480000,209819000,336860000,300109000,262920000,231037000,203954000,408653000,774679000,1215084000,1399788000,1746666000,1833519000,1609907000,1428840000,1680588000,1390624000
Ethiopia,ETH,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-2660000,-2978000,-27133000,-73135000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,18076497.5,16485741.6,17395054.2,24384332.2,25334276.8,..,..,..,..,1179000,..,..,..,..,..,..,..,140000000,398830000,368040000
Ethiopia,ETH,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-611325.1,-178649.7,-228812.3,..,-20956454.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,60090587,60881062.8,66063128.4,81627501.4,..,..,..,..,..,..,..,..,..,..,..,..,34492260.2,37280240.5,31845885,27569359.4
Ethiopia,ETH,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-1242350.4,-1361704.3,-10933110.8,-79415645.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,4060266.6,7052533.4,14382133.4,17775200,21110666.6,21820800,21216266.7,20962133.3,24134666.7,31598400,34897866.8,39032266.8,36401333.3
Ethiopia,ETH,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14851967.5,14801334.2,14806503.9,14894607.8,14975849.8,14915754.8,14948554,38929442.9,71403939.6,176137852.2,256468346.4,361646766.4,481765483.4,527645440.9,537965930.6,538614748.1,511886634.7,478343573.4,436493733.6,389259977.4
Ethiopia,ETH,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,-7564000,..,..,..,..,..,..,..
Ethiopia,ETH,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,341284598.7,311476945.5,326922546.7,351555165.1,3595835.6,72168313,163870054,248063791.3,282943417.6,218528850.5,294898182.2,266856793.4,252752853.8,243932761,197058378,160839690.2,140299882.1,559255411.8,537031455.8,519429411.7
Ethiopia,ETH,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-17335598.2,-12917069.5,-133096860.5,-326668063.4,-2509182.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,724865.4,543688.4,362437,..,..,..,3169541.7,3388275.9,6924727.2,16636302.4,33364236.2,67966737.6,119792417,161061549.6,218930544.3,228687360.4,246350110.9,252749401,222965124.7,201825962.6
Fiji,FJI,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,7340921.6,6765135.1,14832833.2,23157451,25597263.9,18333577.4,17129414.9,16743771.9,19585169,17960831.6,18755755.6,18044830.6,14764927.3,10987658.7,8554376.7,7551867.2,6755137,5916740.5,4926464,3894794.7
Fiji,FJI,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,52053000,46812000,50747000,57710000,65500000,72596000,78439000,85360000,94833000,95191000,108343000,124209000,133791000,138976943.9,137827000,130101000,122635000,169685000,179243000,185580000
Fiji,FJI,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,19697000,14755000,12047000,11130000,9258000,6287000,4268000,2649000,1461000,18000,..,..,..,..,..,..,50178000,53563000,73100000,76205000
Fiji,FJI,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1890403.3,1697266.4,1781510.2,2139522,2093547.7,1648040.9,1705515,1769464.2,1543282.7,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1865250,1209633.6,672120.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,7560000,18648000,27216000,32256000,37296000,40824000,40824000,40824000,40168000,35971000,32968000,33918000,32253000,32253000
Fiji,FJI,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,18520406.7,17763603.3,17755142,17731055,17588201,17742633.3,17950114.5,8103001.8,12963147.4,12974118.4,13337300.6,13954598.9,13977409.8,14367596.2,..,..,..,..,..,..
"Gambia, The",GMB,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,117575898.8,114361169.6,129475243.1,157542539.6,171497341.5,163129731.8,176419483.6,197302114,50414577.4,58815025.9,61730562.6,65459306.9,65174629.5,63266280,57986972.2,54983017.8,54253197.1,56069771.7,56521079.8,57091337.1
"Gambia, The",GMB,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-2301328.6,-2197350,-1869000,..,..,..,..,-2512000,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,170675000,169871000,194476000,220129000,247429000,244856000,263480000,218880000,61886000,64305000,65028000,64048000,62922000,61856000,57745000,55021000,57237000,105129000,115781000,117666000
"Gambia, The",GMB,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-1811000,-1843000,-2006000,-2301000,-699000,..,..,-214363000,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6648735.8,5536936.7,6723672.3,8263954.6,8869703.9,7605742.4,7927869.7,8446033.4,6864199.4,7044633.8,3245629.8,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,-3486792.6,..,..,-3189912.5,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4873164.3,3838718.3,2803738.3,2736448.6,2726133.3,2563417.9,4872096.1,5850933.3,6940266.7,8356266.6,9956800,9452266.7,8665600,14023466.6,14567999.9,24212266.7,23038666.6,40919999.8,48094666.6,55603200
"Gambia, The",GMB,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,2432000,5835000,5834000,5784000,14440000,14475000,11716000,20498000,25662000,26558000,28878000,27635000,25668000,23407000
"Gambia, The",GMB,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,27811777.7,31233936.6,63887704.9,63513826.5,51550585,51907492,52642875.7,90473511.4,161288305.7,343410221.4,594512532.5,820629783.1,1424639265.4,2154699365.5,2452262468,2571720851.1,2424447853.7,2226728494.1,2023829961.5,1954176744.8
Ghana,GHA,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,848293898.5,727845219.9,765763136.1,838851540.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-830842521.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,354116597.8,377011447.7,422344392.1,509484132.3,554551916.7,547396117.5,139969376,151296295.9,224868638,331655793.4,473449883.3,593180735,746798649.8,815631740,839030517.2,931010017.6,958339158.5,1078125156,1094451436.7,1159103762.8
Ghana,GHA,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-15341070,-17813000,-18064250.3,-17194000,-461043000,-1000,-15302000,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,9395000,5620000,5177000,3891000,2466000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3130098000,3172174000,3470835000,3949865000,4309295000,4233520000,815204000,1086767000,1329664000,1581025000,1868390000,2267331000,2523402000,2832215000,2946418000,3284863000,3414976000,3944951000,3925733000,3989482000
Ghana,GHA,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-28439000,-38624000,-44637000,-49987000,-3795751000,-1000,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,67795482.1,58621369.4,63411371.4,81184994,80111911.5,97025606.2,126791541,148309658.7,141887990.1,262909602.6,399407271.4,546460123.2,648707096.4,780431628.6,823503887.1,792933843.3,917706676.4,941162149,817191065,675365719.8
Ghana,GHA,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-5839657.8,..,-59582056,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,113565,297311.2,421784.1,563933.9,720152.2,727696,737265.3,731636.1,..,..,..,..,..,..,..,..,..
Ghana,GHA,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,88138000,98561000,117594000,118536000,104534969,88259460.1,77846000,65671000,53480000,84429883,111633645,324992461,418076436.9,527120087,554127000,767791000,938453000,908200000,803712000,680189697.6
Ghana,GHA,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-7907000,..,-10119000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,200683368.2,221794795.2,196481830.6,183867040,68198903.4,75097000,70522000,62281000,55541000,47914172,46338855,42023812,46679430,157005898.1,263586369.6,520552858.8,570958432.6,508018460.9,420791871.4,484067100.5
Ghana,GHA,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-29868355.7,..,-128356010.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,213985975.8,203355633.2,216196678.5,216357404.3,44969728,37234134,38822476.9,73886354.3,137020352.5,153213714.9,151548855.4,234142226,248565075.8,263395255.9,257066903.3,243693696.8,232415847.9,257160438.1,250785260.3,238959621.5
Ghana,GHA,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-178000,..,-195034271.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,16945794.6,17221628.9,17063017.4,17676101.4,11563751.8,12530707.3,13251001.3,13071200,12268266.7,12664240.1,11304432,12121490.2,13448537,13487406.9,16201066.7,18573866.7,18363466.8,20271200.1,18668266.8,18397022.3
Ghana,GHA,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2287000,1820000,2984000,..,..,15000000,41727000,81067000,95337000,95567000,87671000,85616000,99542462,94960500,105148000,116505000,114033000,195005000,239980085.7,247189973.3
